Date;AHCSFin;BRESFin;COMBFin;DBISFin;DICOFin;DOBKFin;ERESFin;GISSFin;GWCSFin;IGRDFin;IHGSFin;IQCDFin;KINSFin;MCCSFin;MERSFin;MPHCFin;MRDSFin;NLCSFin;ORDSFin;QAMCFin;QANCFin;QEASFin;QEWCFin;QFBQFin;QFLSFin;QGIRFin;QGTSFin;QIGDFin;QIIBFin;QIICFin;QIMCFin;QINSFin;QNBKFin;QNNCFin;QOISFin;SALMFin;UDCDFin;VFQSFin;WDAMFin;ZHCDFin;;;;
30/10/2020;-0.01089929;0.00878483;0.008799554;-0.009775249;-0.017391743;-0.003724399;0.012667305;-0.006079046;0.011952334;0.032789823;-0.005249356;0.00;0.002684565;0.015949301;-0.003252035;0.00;-0.006761351;-0.021506205;0.006447476;-0.008776263;0.01642073;0.010026546;-0.014454917;-0.008574543;0.01975915;0.013831479;0.00;0.005194817;-0.002229655;0.00;0.00;0.00;-0.012416093;0.024434025;-0.005763705;-0.02823717;0.00;-0.00809721;0.016502025;0.003405049;;;;
31/10/2020;0.004101168;-0.00878483;0.01859942;-0.002951306;0.007863736;-0.022642477;-0.063513406;0.00;0.00;0.00;-0.021277398;0.001800181;0.00428037;-0.003169575;0.003252035;-0.014388737;-0.01917867;0.012959145;0.027885203;-0.008853968;0.004874096;0.001139609;0.019010733;-0.025069433;0.004771208;0.040382337;0.00;0.00516797;-0.011223462;-0.001450327;0.00;-0.005988042;0.012416093;0.022166295;-0.029327615;-0.036456042;0.007272759;0.00809721;-0.008216973;0.003316497;;;;
01/11/2020;-0.004101168;0.00293686;0.001227747;0.01467019;0.015544354;-0.003824096;-0.010486987;0.024097552;-0.007952328;0.019656653;0.09237332;0.02311214;0.026864929;0.006329135;0.008406128;0.021506205;-0.008333382;-0.020231904;-0.01131376;0.008853968;-0.019640566;-0.005639281;0.00;-0.022322355;-0.010439416;-0.002642009;0.00;0.0051414;-0.006795043;0.00;0.00033162;-0.009049836;0.002567396;0.010067199;0.001982161;-0.014962873;0.00;0.00;-0.004962789;0.006676668;;;;
02/11/2020;-0.001370802;0.014556298;-0.008626055;-0.020599061;-0.001715266;-0.019342963;-0.006042314;0.029327615;0.003984069;0.002430135;-0.014815086;-0.007940051;0.083236068;-0.00315956;-0.004517594;0.007067167;-0.006997929;0.001458789;-0.066647782;-0.001960785;-0.008298803;0.010475447;0.006472515;0.047391788;0.013895143;0.00;0.00;0.00;-0.022989518;0.00;0.00;-0.009132484;0.00;0.042490052;0.009852296;0.005012542;-0.014598799;-0.02449102;0.008257685;0.011785864;;;;
03/11/2020;-0.005502077;-0.002894358;0.00;0.015732871;-0.026969882;0.00;-0.024541109;0.005763705;-0.007984074;0.016847571;-0.030305349;0.002653695;-0.005274527;-0.003169575;-0.030205842;0.054808236;0.002805051;0.004363643;-0.027398974;0.000980873;0.024692613;-0.005946538;0.019169916;0.008574543;0.011149344;0.054067221;-0.012320484;-0.01030937;-0.001163467;-0.011678965;0.001325381;-0.021639175;0.013751172;0.026836654;0.00;-0.010050336;0.00732604;0.01639381;-0.006600684;-0.011785864;;;;
04/11/2020;-0.001380262;0.00;0.012300278;0.002922554;0.00;-0.015748357;-0.00623055;-0.017391743;0.007984074;0.078021206;-0.015504187;-0.014235116;-0.014528101;-0.003179653;0.00332779;0.029558802;-0.001401542;0.00;0.002773927;0.025170738;-0.014742282;0.004511725;-0.018524963;-0.040288519;0.00;-0.005025136;0.004123717;0.00516797;0.01272429;-0.016284594;0.02614528;0.00;-0.021473218;0.018519048;0.003913899;0.00;-0.029631798;-0.008163311;0.01642073;0.005948313;;;;
05/11/2020;-0.019526422;-0.014598799;-0.02200064;0.00;0.005277057;0.00790518;0.004676548;0.011628038;0.001986098;0.057893978;0.015504187;-0.000896459;-0.036259249;0.009508788;0.007941802;-0.003241494;0.009769792;-0.007283353;0.021918686;-0.010571939;-0.008285052;-0.000922081;-0.016905474;0.00;0.002129926;-0.005050516;-0.02079077;-0.00516797;0.00;-0.001493652;0.00;-0.022117805;0.00;-0.006134989;0.00;0.020000667;0.007490672;0.008163311;-0.009820046;-0.005948313;;;;
06/11/2020;-0.002820876;-0.011834458;0.023710669;-0.011741818;0.00873368;-0.003944778;0.003105593;0.00;-0.00796817;0.042819997;0.015267472;-0.010820665;0.021021795;0.003149609;-0.00462505;-0.033006296;0.00;0.00291971;0.010781776;0.004819286;-0.001665279;-0.008327422;0.00;-0.006688988;-0.004264399;0.00;0.00;-0.010416761;-0.006920443;0.007446051;-0.028797802;0.009539023;-0.009345862;0.00;0.023167059;0.007398307;-0.007490672;0.00809721;-0.008257685;0.00;;;;
07/11/2020;-0.001413428;0.00;0.001950744;0.00;0.00;-0.00793655;0.026015239;0.00;-0.008032172;-0.006006024;0.0588405;-0.00272356;0.039335005;-0.009478744;-0.001988731;-0.027212564;0.032789823;-0.007315322;-0.010781776;0.037740328;-0.00836825;-0.006086131;0.016260521;-0.00560854;-0.005571045;-0.007623925;-0.016949558;0.00;-0.00464038;0.00;0.028797802;0.018809332;0.011926509;0.013751172;0.030077455;0.00;-0.007547206;0.00;-0.003322262;0.005948313;;;;
08/11/2020;-0.007097262;-0.002980628;0.00364742;0.008819263;-0.00873368;0.027506646;0.042874268;0.011494379;0.008032172;0.017910927;-0.033901552;0.00;0.00;-0.009569451;0.01187349;0.033901552;-0.012170536;0.004395611;0.00675222;0.000925498;0.00;-0.004149541;-0.00972455;0.015625318;0.005571045;-0.00255428;-0.017241806;0.010416761;0.00464038;-0.001484781;-0.000322633;-0.012500163;-0.009842089;0.015060526;-0.001853569;-0.012361097;0.00;0.00;0.027893523;-0.012624981;;;;
09/11/2020;-0.002853069;0.005952399;0.00;-0.002931121;0.00;-0.00778214;-0.024909713;0.011363759;-0.010050336;-0.015904908;0.01467019;0.00;-0.01342302;-0.003210276;0.003926707;0.013245227;0.002717393;0.00873368;-0.027286823;0.011954165;0.00;0.010663155;0.000651254;-0.010016778;0.004264399;0.005102052;0.034191365;-0.010416761;0.005770356;-0.019505495;0.032071331;-0.006309169;-0.000520698;-0.001495887;-0.016838564;0.002484473;0.00;0.008032172;0.001616815;0.00;;;;
10/11/2020;0.026781023;-0.005952399;-0.004622317;-0.002939738;0.00873368;0.00389864;-0.005952399;0.027856955;0.00;-0.016161968;-0.00486619;-0.005469476;-0.011162455;0.019108862;0.011042658;-0.019934215;0.004062294;-0.00873368;0.017820897;-0.003663008;0.00836825;-0.000388317;0.005842276;0.006688988;0.001700681;-0.007662873;0.00;0.046043939;0.023878337;0.009049836;0.030771659;-0.003169575;0.004676548;-0.006006024;0.00;0.017220598;0.015037877;-0.008032172;0.006441246;0.006676668;;;;
11/11/2020;-0.009783446;-0.002989539;0.011877488;0.001960785;0.007795622;0.00;0.00;-0.011049836;-0.006079046;0.008113635;-0.034742948;-0.002745997;-0.024204689;-0.015898586;0.007722046;0.00;-0.001352265;0.011628038;-0.01920498;-0.0147877;0.00;-0.000394998;0.009661911;-0.003338901;-0.011536125;0.007662873;0.00;-0.030459207;0.003365118;0.01194044;0.00;0.00;0.005686239;0.00;0.00;0.00;-0.007490672;0.00;0.015923903;0.00;;;;
12/11/2020;-0.016997576;0.002989539;0.011976191;-0.010832208;-0.007795622;0.0038835;-0.005988042;-0.022472856;0.01011131;-0.062520357;0.005037794;0.008215473;0.007472015;-0.01615544;0.003200003;-0.003361348;0.001352265;0.00;-0.015352709;-0.011236073;0.021435281;-0.002998581;-0.01615544;-0.019133955;0.011111225;-0.012804272;0.01252626;-0.047502334;0.006696454;0.00;-0.009132484;0.003169575;0.000515331;-0.021309787;-0.024834132;-0.014742282;-0.007547206;0.00;0.007867861;0.00;;;;
13/11/2020;0.062303883;0.002980628;0.004276557;-0.002974717;0.00;0.019194447;0.002998503;0.00;0.006018072;-0.008639363;-0.005037794;-0.013730193;-0.007472015;0.00972455;-0.021311753;-0.023851216;0.00;0.014347448;0.018118963;-0.006613156;-0.019770001;0.007042375;0.00972455;0.00;-0.00554018;0.00;0.00;0.02139119;-0.003342621;-0.016455121;0.012158204;-0.003169575;-0.005683301;-0.031252544;0.017258338;0.007398307;0.015037877;0.00;0.00;-0.006676668;;;;
14/11/2020;-0.025834204;-0.00896867;0.005202187;0.005940612;-0.00873368;-0.011472401;0.008941937;0.00;-0.016129382;-0.015300845;0.010050336;-0.004618946;-0.00250313;0.00;0.00780238;-0.010398707;-0.009504484;-0.008583744;0.015079107;-0.004750603;0.00;-0.006168359;-0.003231021;-0.006841532;-0.012903405;-0.002580647;-0.00415801;-0.02139119;0.00;-0.027524673;0.00;0.00;-0.001036807;-0.00796817;-0.011472401;-0.012361097;0.029413885;0.00;-0.012618464;0.00;;;;
15/11/2020;-0.009688657;0.00896867;-0.002361276;0.004923693;0.00873368;-0.007722046;-0.004460974;-0.028820439;0.006079046;0.006586193;-0.010050336;0.009216655;-0.008052384;0.00;0.00;-0.006993035;-0.00547197;0.00;0.002717393;0.003802286;-0.037292457;-0.004643971;0.001939865;0.013636575;-0.000432994;0.00;-0.00836825;0.005390849;-0.002234638;0.00;0.003016594;-0.003179653;-0.00259673;-0.003205131;0.00;0.00;0.00;0.00;-0.004773279;0.000692761;;;;
16/11/2020;0.022009141;-0.002980628;0.007067167;-0.032953556;-0.00873368;0.007722046;-0.007479466;-0.005865119;0.00;-0.015435808;0.010050336;0.00;-0.019903694;0.00;0.004523433;0.0104713;0.00;-0.001437815;-0.004078864;-0.011450507;0.017123706;0.001251665;-0.005181359;0.005627477;-0.000866551;-0.069546735;-0.004210533;0.010695289;0.004464293;0.019802627;-0.003016594;0.009508788;-0.00208225;-0.012924251;-0.007722046;0.009901071;-0.014598799;-0.00809721;0.003184716;0.015802459;;;;
17/11/2020;-0.020619287;0.00;-0.00376294;-0.021550347;0.00873368;-0.011605546;-0.021245109;-0.005899722;0.010050336;0.002219757;-0.005012542;0.00;-0.047502334;-0.006472515;-0.00906742;0.006920443;-0.00826451;0.00;-0.012337374;-0.105147273;-0.013675427;-0.002037631;0.00064914;-0.005627477;-0.003038856;-0.013947227;0.00;0.005305052;-0.00334635;0.000151987;0.041426042;-0.012698583;-0.006797412;0.041407189;0.013474699;-0.014888612;0.00732604;0.00;-0.009584738;0.00;;;;
18/11/2020;0.009675266;0.002980628;-0.026986712;0.026613649;0.00;-0.015686596;0.00;-0.005934736;-0.004008021;-0.013393057;-0.030614636;-0.007366516;0.026141793;0.00;0.014853357;-0.006920443;0.00138217;0.00;0.00137836;0.002129926;0.00686109;-0.002331932;-0.003249922;-0.006795043;0.00;0.011173301;-0.012739026;-0.005305052;0.006681539;-0.037155977;-0.032403424;0.00;0.011994929;0.029210378;-0.021256839;0.004987542;0.00;0.00;0.011173301;-0.002578494;;;;
19/11/2020;-0.002754823;-0.002980628;0.028399475;0.003025721;0.00;0.00;-0.010794245;-0.024097552;0.002006019;-0.004504512;-0.005194817;0.000923788;0.000526454;-0.006514681;-0.009014871;-0.0104713;0.021858794;0.001437815;0.015037877;-0.010695289;0.00;-0.006985434;0.009073296;-0.016036999;-0.013129291;-0.028170877;0.004264399;-0.016086138;0.027368977;-0.006329135;0.001495887;-0.003200003;0.002588663;-0.029210378;0.015504187;-0.004987542;-0.00732604;-0.008163311;0.00790518;0.001290078;;;;
20/11/2020;-0.015288693;-0.002989539;0.010532572;-0.024466052;0.00;0.00;-0.00778214;0.006079046;0.007984074;0.002254792;-0.021053409;0.010105736;-0.005806298;-0.003273325;0.001938611;0.00;-0.009504484;-0.008658063;0.010796326;-0.043963123;-0.013769581;0.003483926;0.00;0.016036999;0.013129291;0.025389234;-0.004264399;-0.005420067;0.016068905;0.012618464;-0.001495887;-0.009661911;-0.001552394;0.00622086;0.00;0.00249688;0.00732604;0.016260521;0.004713284;0.00;;;;
21/11/2020;0.00139958;0.005970167;-0.010532572;0.041440998;0.042559614;0.019570096;-0.012578782;0.006042314;0.003968259;0.00;-0.010695289;0.000913659;0.005279843;0.0130295;0.019815286;-0.003514942;-0.010974047;0.001448226;-0.006734032;-0.029648694;0.001731602;0.005063319;0.012820688;-0.003414915;-0.007418755;0.002781643;0.004264399;-0.005449605;0.014768201;-0.009448889;-0.002998503;-0.006493529;0.00464997;-0.003105593;-0.033238641;0.034317093;0.014493007;-0.00809721;0.003129893;0.004615451;;;;
22/11/2020;-0.004204631;0.020619287;-0.000706132;-0.025063969;-0.025317808;0.00;0.001581028;0.00;0.00;0.033225648;0.005361943;0.00;-0.048000587;-0.009756175;0.00;-0.024956732;0.00;-0.007262196;-0.001352265;-0.058384656;0.003454235;0.008582534;0.00;-0.006865016;0.006983878;-0.028170877;0.025211419;0.005449605;0.00730311;-0.003169575;0.00;0.00;0.0051414;-0.010946161;0.009891277;-0.024391453;-0.007220248;0.00809721;0.00778214;0.006471053;;;;
23/11/2020;0.001403509;-0.01173034;-0.023104517;-0.021550347;0.024484127;-0.00778214;0.023420274;0.011976191;-0.00595831;0.012987196;0.015915455;0.003646312;0.020777128;0.019418086;0.001896934;-0.01821544;0.00137836;0.00581397;-0.004067802;0.037331246;-0.010398707;0.003171083;0.00;0.003438399;-0.003922428;0.041964199;0.012371292;-0.005449605;0.007250161;0.00790518;-0.006024115;0.006493529;0.003583316;0.0217738;-0.013875346;0.012270093;-0.007272759;-0.00809721;0.0061824;-0.006471053;;;;
24/11/2020;-0.001403509;0.01173034;0.001685326;-0.001037883;-0.003341691;-0.003913899;-0.021841742;0.00;0.015810606;0.019169916;-0.015915455;0.00;0.017167804;-0.01615544;0.010681848;0.00732604;0.009595687;0.00;-0.005449605;0.06409516;0.006944472;0.001177224;-0.012820688;-0.012665685;0.001745201;-0.013793322;0.008163311;-0.005479466;0.003091193;-0.00790518;0.010518504;0.003231021;-0.005122962;-0.006172859;0.00;-0.007343974;0.007272759;-0.008163311;-0.01396454;-0.006589186;;;;
25/11/2020;0.002805051;-0.00584797;0.010290865;0.013409175;-0.0143281;0.00;-0.001578532;0.029327615;-0.023810649;0.002107482;0.010638398;-0.000910332;0.010582109;-0.003262646;0.00;-0.018416727;-0.01789449;0.00;0.00;0.008830079;-0.003466208;-6.50E-06;0.010908032;0.003470217;-0.01272226;-0.057158414;0.00809721;0.00;0.015314235;-0.012779727;-0.001495887;-0.00972455;0.001539646;-0.003100778;0.007952328;0.00;0.007220248;-0.008230499;0.017041466;0.009829947;;;;
26/11/2020;0.00139958;0.00584797;0.009478744;-0.019659195;0.010135222;-0.003929278;-0.017530329;0.005763705;-0.014155949;0.018770103;0.005277057;0.000910332;0.013591427;0.00;-0.015748357;0.022059718;0.00;-0.007272759;-0.005479466;0.02710193;0.00;-0.002535045;0.011421444;-0.013953715;-0.001767566;0.00878483;0.00;-0.016620881;-0.008138397;-0.036010438;-0.012048339;0.00972455;0.011218884;-0.020392864;-0.007952328;-0.017348638;0.00;0.01639381;-0.017041466;-0.006567796;;;;
27/11/2020;-0.005610113;0.00581397;-0.009478744;0.009360443;-0.005054771;-0.015873349;-0.021121825;-0.005763705;-0.010235504;0.012320484;0.005249356;0.000909504;0.012384059;0.009756175;0.005698021;-0.014652277;-0.016807118;-0.00732604;0.00;0.031581572;0.022318523;-0.000717096;0.003149609;-0.009411834;-0.004876977;0.020202707;0.00402415;-0.016901811;-0.017517192;-0.018503472;0.029852963;-0.006472515;-0.002030458;0.021944454;0.0275608;0.022250609;-0.007220248;0.00;-0.015748357;-0.013189685;;;;
28/11/2020;0.002808991;-0.00873368;0.021202208;-0.057523844;0.009247649;0.00796817;-0.00824407;-0.02339288;0.006153866;-0.014388737;0.00;-0.001819837;0.035268139;0.006451635;-0.002528446;-0.022388995;-0.009936207;0.004402061;0.001372684;0.029609105;-0.022318523;-0.000505536;0.006269613;-0.007117468;-0.019296089;-0.011494379;-0.00402415;-0.034685558;-0.018888285;0.035032774;-0.014815086;0.009693129;0.006079046;0.00;-0.005842276;-0.009828089;0.00;-0.008163311;0.00;0.015837091;;;;
29/11/2020;-0.001403509;0.00;0.00;0.023836448;-0.0143281;0.003960401;0.00824407;-0.017910927;0.016227537;0.024541109;0.005221944;0.000910332;-0.009950331;-0.009693129;-0.006349228;0.007518832;0.012757083;-0.010301784;-0.001372684;-0.016227537;0.00;-0.001867804;-0.01892801;0.007117468;-0.016446236;-0.062613593;0.00;-0.029852963;-0.020332429;0.024292693;0.011869576;-0.009693129;-0.005063302;0.007722046;-0.019724505;-0.01242252;0.00;0.008163311;0.017309638;-0.005909556;;;;
30/11/2020;-0.004222385;-0.005865119;-0.000233127;0.005339041;0.0042355;-0.00793655;0.032312989;0.011976191;0.006018072;0.002018164;-0.021053409;-0.026742027;-0.021223636;0.009693129;0.009508788;-0.018904155;-0.004234304;-0.008915364;-0.005509656;-0.013381569;0.005194817;0.002490718;-0.005108568;0.00;0.011904903;0.056816475;0.008032172;-0.018349139;0.024560765;-0.024292693;-0.023881732;0.009693129;-0.013800372;0.00;0.00595831;0.009950331;-0.007272759;0.00;0.003115267;0.00;;;;
01/12/2020;-0.002824861;-0.011834458;0.007201797;0.00;-0.01963358;-0.003992021;-0.003184716;-0.011976191;-0.016129382;-0.012170536;0.00;-0.00938974;-0.001021972;-0.01620781;-0.015898586;-0.023167059;-0.002832863;0.007434978;0.015079107;-0.015666117;-0.006932437;-0.006860355;0.005745308;0.003539827;-0.000910747;-0.044583907;0.003992021;0.00;-0.00528822;-0.033166943;0.019150795;0.022258471;-0.004125844;-0.0217738;-0.009950331;-0.004962789;0.021661497;0.00;-0.00624027;0.003262151;;;;
02/12/2020;-0.002832863;-0.00896867;0.006920443;0.006369448;-0.006052764;0.003992021;0.001593626;0.017910927;-0.006116227;-0.0102565;-0.010695289;0.001885015;0.012195273;0.003262646;0.01020417;-0.019724505;0.00;-0.010424517;-0.006825965;0.00;0.008658063;-0.008118295;0.009502764;0.012873203;0.002729756;-0.027736755;0.00;0.024391453;-0.008519753;0.057459636;-0.007138638;-0.009478744;0.007209094;-0.003149609;-0.006018072;0.004962789;0.00;0.00;-0.001566171;0.057970189;;;;
03/12/2020;0.00;0.00896867;0.013018341;0.00;-0.003475242;0.00;0.048183368;-0.011904903;0.022245609;0.0102565;0.067558151;0.015880763;-0.010152371;-0.003262646;-0.003814372;-0.003992021;-0.005689916;-0.007513183;-0.002743486;-0.005277057;0.032233495;-0.001318056;-0.003790276;-0.010520261;0.009495889;-0.105360516;-0.003992021;0.006006024;0.00;-0.000160013;0.005952399;-0.009569451;-0.014991234;-0.022329476;0.002010051;0.00;0.00;-0.01639381;0.003129893;-0.048172101;;;;
04/12/2020;-0.002840911;0.017699577;0.01173034;0.026111144;-0.007863736;0.011881328;-0.021473218;0.005970167;0.013902905;0.012170536;-0.010101096;-0.026292594;-0.021661497;0.00;0.009508788;0.00;0.004270469;-0.010614201;0.002743486;-0.009569451;-0.021941809;0.005558471;0.012578782;0.049293647;0.003145363;0.00;0.00;0.005970167;0.016967533;-0.011103179;-0.008941937;0.006389798;-0.002607563;0.025479085;0.006006024;0.00;0.00;-0.008298803;0.00;0.00456468;;;;
05/12/2020;0.002840911;0.00;0.008930624;-0.009321663;0.00873368;0.003929278;-0.001551591;0.005934736;-0.009910884;0.006030169;0.059130523;0.008526816;0.019107217;0.003262646;-0.007599783;-0.016129382;-0.002844952;0.003044142;0.012253387;-0.001068947;0.00;-0.008831307;0.00;0.053360507;-0.008560539;-0.102278849;-0.012072581;-0.011976191;-0.002105264;0.019231362;0.00;0.003179653;0.004168844;-0.009478744;0.007952328;0.002472189;-0.014388737;0.00;0.01242252;0.00;;;;
06/12/2020;-0.0099787;-0.00881063;-0.037825821;-0.007310738;-0.001740644;-0.003929278;-0.021978907;0.005899722;0.00595831;0.031560805;-0.014458083;-0.020010196;-0.002560821;0.01615544;0.003807111;0.012121361;-0.002853069;0.004548909;-0.004067802;-0.016172859;-0.010291686;-0.000389071;0.018576386;-0.056721855;0.013036822;0.015267472;-0.004056801;-0.006042314;-0.005282632;-0.048790164;0.000299356;-0.003179653;0.023639333;-0.016000341;-0.001982161;-0.01242252;-0.014598799;-0.016807118;-0.018692133;-0.02617198;;;;
07/12/2020;-0.001433692;0.00;-0.010908777;0.006269613;0.018982451;-0.00790518;0.011049836;0.01169604;0.007889587;0.049252378;-0.009756175;0.018121621;-0.002567396;0.025317808;-0.004443041;0.039375165;0.008534902;0.00302115;-0.00272109;-0.010929071;-0.006920443;-6.32E-05;0.000613309;-0.01242252;-0.007621646;-0.015267472;0.012121361;0.00;0.001058761;0.025830177;0.00;-0.009600074;-0.005602256;0.00;0.001982161;0.009950331;0.00;0.00;0.006269613;0.021007105;;;;
08/12/2020;-0.002873565;0.00;0.046509408;-0.006269613;-0.018982451;-0.003976148;0.006259801;0.011560822;0.007827829;0.011029524;0.014598799;-0.007590169;0.010739045;-0.006269613;0.005076153;0.00;-0.00710735;-0.009090972;0.001361471;0.021739987;0.00;0.011508863;0.002449481;-0.016036999;-0.002252761;-0.088410957;-0.016194686;0.00;0.001057642;-0.025830177;-0.000299356;0.012779727;-0.005120339;0.00;-0.003968259;-0.002478316;0.00732604;-0.00851069;0.00778214;0.000600195;;;;
09/12/2020;0.011445046;0.00;-0.007602899;0.001047669;-0.033661283;0.015810606;-0.015723594;-0.005763705;-0.00195122;-0.035352519;0.004819286;-0.01342302;-0.009711295;0.043083586;-0.007623925;-0.007751977;0.009936207;0.007581537;0.00135962;-0.003231021;-0.005221944;-0.002083591;-0.017896189;0.003458217;0.008086297;0.004192878;0.012170536;0.006042314;0.002111933;0.00;0.00;-0.016000341;-0.006179216;-0.00972455;-0.00199005;0.007416598;0.007272759;0.00;0.010794245;-0.007830776;;;;
10/12/2020;0.040423622;0.00;0.001121705;-0.007356838;0.032789823;-0.011834458;0.001583532;0.028491956;0.013579258;-0.013346242;0.004796172;0.001928641;-0.008769723;0.00;0.001274697;-0.015686596;0.005633818;-0.003025721;-0.006816659;0.019231362;-0.005249356;-0.00090325;0.015446708;0.002298852;0.001341382;0.020704673;0.00402415;0.006006024;0.027056801;0.00;-0.009022618;0.00;0.0107887;-0.013114942;0.00;-0.002466092;-0.007272759;0.016949558;0.007639457;0.00;;;;
11/12/2020;0.009517407;0.00294551;-0.00923534;-0.003169575;-0.001745201;0.011834458;0.014140063;0.005602256;0.005763705;0.005741643;-0.029128273;-0.009680618;-0.000518269;0.006006024;-0.006389798;-0.003960401;0.006997929;0.00;-0.002739728;-0.007434978;0.005249356;-0.002079916;-0.014202153;0.003438399;-0.007174919;-0.024897552;0.00;-0.012048339;0.017303231;0.001665279;-0.003025721;-0.00972455;-0.013892685;0.016366977;0.00;0.002466092;0.014493007;0.00836825;0.006069821;-0.015156998;;;;
12/12/2020;0.001352265;0.00293686;0.011474982;0.006329135;0.008695707;-0.011834458;0.003115267;0.022100347;0.003824096;-0.003824096;0.004914015;-0.008793413;0.01338846;-0.006006024;0.00;-0.011976191;0.004175371;0.007547206;0.002739728;-0.020463827;0.003484324;0.004816824;0.007434978;0.00;0.007621646;0.00836825;-0.016194686;0.035718083;-0.011161963;-0.018472398;-0.032335381;0.003252035;-0.004153692;-0.009788006;0.00;0.019512814;-0.007220248;0.016529302;0.022439236;-0.003305534;;;;
13/12/2020;-0.005420067;-0.00588237;-0.027212564;-0.011634187;0.004319661;0.015748357;0.018490511;0.010869672;0.001906578;0.013320844;0.009756175;0.010737048;-0.014425804;-0.024391453;0.00;0.027724548;0.00;0.019360247;0.005457039;0.040517269;-0.00873368;-0.008183557;0.02137486;0.01701686;-0.004027752;0.032789823;0.004073325;-0.005865119;0.008130126;0.016807118;-0.046445497;-0.003252035;0.019067828;-0.003284075;0.017769471;-0.009708814;0.007220248;0.00;-0.008915364;-0.013410534;;;;
14/12/2020;-0.006816659;0.00;0.022952945;0.00;0.017094433;-0.007843177;-0.007662873;0.00;0.00;0.001888575;0.028710106;0.00;0.00775398;0.015314235;-0.001924928;0.019342963;0.001387925;0.00881063;-0.010944022;0.033901552;-0.005277057;0.003769849;0.003016594;0.002247192;0.011591748;0.00;0.016129382;0.00;0.006054509;0.021435281;-0.026579638;0.00;-0.010777625;0.003284075;-0.031811828;-0.009804;0.00;0.008163311;0.007434978;0.002026975;;;;
15/12/2020;-0.005486982;0.00881063;-0.000224694;0.008474627;0.00;0.003929278;-0.010827639;-0.010869672;-0.001906578;-0.003780723;0.018692133;-0.009756175;0.009226103;-0.027736755;0.001283697;-0.015444322;-0.008356595;0.021692825;0.005486982;0.010050336;0.014010737;0.009416909;-0.026245022;-0.005627477;0.018880912;0.043399316;0.00;0.005865119;-0.007067167;0.022422102;-0.023851216;0.00;0.005659907;-0.003284075;0.085157808;0.00;0.014285957;-0.008163311;0.023427133;0.024616628;;;;
16/12/2020;0.001374571;-0.00292826;-0.022728251;-0.021322769;0.00;-0.007874056;-0.003115267;0.00;-0.01344881;-0.001895735;0.004618946;-0.003929278;0.001019888;0.009331327;-0.002569044;0.00;0.005578815;-0.014409471;-0.002739728;0.005982072;0.00;-0.004644763;0.014123661;-0.00339175;-0.000870322;0.00;-0.012072581;0.011628038;-0.002028398;0.004932781;0.00;0.003252035;0.00;0.003284075;0.040005335;0.004914015;0.027973852;0.00;0.011510918;-0.013233069;;;;
17/12/2020;0.021739987;0.00292826;0.014831989;0.018153195;0.012631747;0.00;-0.004691174;0.016260521;0.007707167;-0.003802286;-0.06177736;0.003929278;0.003053437;-0.018750549;-0.003865984;0.0038835;-0.001391789;-0.008746411;-0.011034595;0.017734455;0.008658063;-0.000549218;-0.014123661;-0.003403293;0.006076408;-0.019493795;-0.004056801;-0.005797118;-0.011230338;0.009478744;0.00;0.00;0.001025641;0.006535971;0.015915455;-0.007380107;0.00;-0.008230499;-0.007178782;0.007288382;;;;
18/12/2020;0.002684565;0.00583092;-0.012306445;-0.018153195;0.036965194;0.003944778;0.001566171;-0.016260521;-0.007707167;-0.009569451;0.004889985;0.00293686;-0.005094255;-0.015898586;0.00;0.011560822;0.002781643;0.005839433;-0.005563297;-0.008827914;0.00;0.003038293;0.00;-0.010279931;0.003455727;0.00;0.012121361;-0.01169604;-0.032345021;0.000785855;0.027212564;0.00;-0.006169685;0.00;0.0104713;0.012270093;0.006872879;-0.008298803;-0.013053122;-0.007288382;;;;
19/12/2020;0.00;-0.00875918;-0.004827041;0.002152853;0.038755344;-0.00790518;-0.009434032;0.00;-0.005819609;-0.025317808;-0.050010421;-0.00293686;-0.016997576;-0.009661911;0.00;-0.007692346;-0.00836825;0.011577553;0.00;-0.021913227;-0.006920443;-0.000180397;0.00;0.003438399;0.002583981;0.011741818;0.004008021;-0.005899722;-0.004250803;0.00517121;-0.027212564;0.009693129;0.001030928;-0.006535971;0.032453745;0.007290433;-0.020761991;0.008298803;-0.002923979;0.016495219;;;;
20/12/2020;-0.002684565;0.00292826;0.009402661;-0.011898464;-0.007006646;0.00;-0.009523882;-0.022100347;-0.00389864;0.001970444;0.015267472;0.000979912;-0.002600782;-0.003241494;0.00;-0.007751977;0.00;-0.013034218;-0.023995506;0.007024615;-0.00173762;-0.006311391;0.004319661;0.006841532;0.000430015;0.00;0.003992021;-0.011904903;0.017942434;0.001405701;0.029223962;-0.009693129;0.004113116;0.006535971;-0.010135222;0.016807118;0.020761991;0.008230499;0.00;-0.007831846;;;;
21/12/2020;-0.018996501;-0.005865119;-0.030358026;-0.004362057;-0.002346501;0.00790518;0.003184716;-0.011236073;0.00778214;-0.00790518;0.00;0.003910073;0.00;-0.009788006;-0.025499911;0.011605546;0.004192878;0.00;0.00;-0.005012542;-0.001740644;-0.000472157;0.018908767;-0.010279931;0.002147306;0.049345874;0.003976148;-0.006006024;0.013506699;-0.057332871;0.021206892;0.003241494;-0.01864373;0.00972455;-0.001699236;0.046520016;-0.006872879;-0.016529302;0.004382768;-0.000687259;;;;
